Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Descr,USD Amount
PHL01,30/07/2014,0000000431,CAMEC JCB CORPORATION,PHL,POWER GENERATORS,"217,229.03"
HQSMS,30/07/2014,0000027504,KUEHNE AND NAGEL A/S,DNK,CHARTERS,"458,315.00"
HQSMS,31/07/2014,0000027505,INDO-DANE TEXTILE INDUSTRIES PVT. LTD.,IND,BLANKETS,"428,241.60"
HQSMS,31/07/2014,0000027507,PARKASH WOOLEN INDUSTRIES,IND,BLANKETS,"306,432.00"
HQSMS,31/07/2014,0000027512,ALPINTER,BEL,PLASTIC PRODUCTS (SHEETS & ROL,"104,401.00"
HQSMS,31/07/2014,0000027517,VANDANA LOGISTICS,IND,BEDCLOTHES/ MATRESSES/ TOWELS,"133,569.00"
HQSMS,31/07/2014,0000027523,BALDEV WOOLLEN INTERNATIONAL,IND,BLANKETS,"189,336.00"
HQSMS,31/07/2014,0000027525,BALDEV WOOLLEN INTERNATIONAL,IND,BLANKETS,"123,168.15"
HQSMS,31/07/2014,0000027536,VESTERGAARD GROUP S.A.,CHE,MOSQUITO NET,"164,544.00"
HQSMS,31/07/2014,0000027539,VESTERGAARD GROUP S.A.,CHE,MOSQUITO NET,"114,666.60"
HQSMS,31/07/2014,0000027508,WORLDFA EXPORTS PVT. LTD.,IND,KITCHENWARE,"302,120.00"
IRQ01,31/07/2014,0000002055,UNITED NATIONS ASS. MISSION FOR IRAQ,KWT,BUSINESS/ ADMINISTRATIVE SER,"749,068.00"
HQSMS,01/08/2014,0000027559,N-R-S INTERNATIONAL -  FZE,ARE,BLANKETS,"101,925.00"
HQSMS,01/08/2014,0000027553,O.K.I. GENERAL TRADING LLC,ARE,BLANKETS,"311,438.40"
HQSMS,01/08/2014,0000027557,NATIONAL TENT HOUSE,PAK,BLANKETS,"678,314.40"
JOR01,03/08/2014,0000003065,The Swedish Civil Contingencies,SWE,BUSINESS/ ADMINISTRATIVE SER,"100,002.47"
SYR01,04/08/2014,0000003812,KHULUD SIRRI HALABI / DHL Express,LBN,STORAGE/PACKING/HANDLING,"115,302.00"
HQSMS,04/08/2014,0000027568,DHL GLOBAL FORWARDING (DENMARK) A/S,DNK,TRANSPORT SUPPORT,"414,316.85"
ETH01,04/08/2014,0000003503,KIROS G/TSADIK,ETH,MAINTENANCE/ CONSTRUCTION SER,"114,115.58"
JOR01,05/08/2014,0000003089,REDR AUSTRALIA LIMITED,AUS,BUSINESS/ ADMINISTRATIVE SER,"102,209.15"
HQSMS,05/08/2014,0000027593,ARMOURED PROJECT VEHICLE,GIB,ARMOURED VEHICLES,"153,818.18"
HQSMS,06/08/2014,0000027595,STREAMFLOW POLYWEAVE PVT. LTD.,IND,BEDCLOTHES/ MATRESSES/ TOWELS,"129,168.00"
HQSMS,06/08/2014,0000027601,DHL GLOBAL FORWARDING (DENMARK) A/S,DNK,TRANSPORT SUPPORT,"363,622.99"
SSD01,06/08/2014,0000001580,YOHA ENGINEERING & GENERAL TRADING,SSD,HEALTHCARE SERVICES,"172,714.52"
CAF01,06/08/2014,0000001236,RAYAN,CAF,POWER GENERATORS,"130,761.14"
HQSMS,07/08/2014,0000027626,Farmingtons AUTOMOTIVE Gmbh,DEU,ARMOURED VEHICLES,"158,530.00"
PAK01,07/08/2014,0000004569,TOYOTA G.T MOTORS,PAK,4x4 STATION WAGON,"183,225.35"
SSD01,08/08/2014,0000001588,G.S CONSTRUCTION CO. LTD,SSD,MAINTENANCE/ CONSTRUCTION SER,"235,929.03"
HQSMS,08/08/2014,0000027651,TECHNO TARP & POLIMERS PVT LTD,IND,PLASTIC PRODUCTS (SHEETS & ROL,"416,910.00"
HQSMS,08/08/2014,0000027650,Paramount Tarpaulin Industries,PAK,BLANKETS,"121,156.80"
HQSMS,08/08/2014,0000027649,N-R-S INTERNATIONAL -  FZE,ARE,BLANKETS,"614,422.50"
HQSMS,08/08/2014,0000027647,WIPRO LIMITED,GBR,COMPUTER SERVICES,"400,000.00"
HQSMS,08/08/2014,0000027638,DANOFFICE PLC,DNK,COMPUTERS,"130,072.00"
IRQ01,10/08/2014,0000002065,Al Sami General Trade Company Ltd,JOR,AIR CONDITIONING EQUIP/ SUPPL,"635,256.41"
UGA01,10/08/2014,0000004471,TECHNOLOGY FOR TOMORROW LTD,UGA,PERSONAL CARE PRODUCTS,"511,450.98"
HQSMS,11/08/2014,0000027656,DHL GLOBAL FORWARDING (DENMARK) A/S,DNK,CARGO/PASSENGER TRANSPORT,"117,050.00"
AFG01,11/08/2014,0000003529,RMSI HOLDINGS FZC,ARE,MEETING/TRAVEL/ FOOD SER,"152,500.00"
LBN01,11/08/2014,0000001465,PROTECTRON,LBN,SECURITY/ SAFETY SERVICES,"236,046.67"
ETH01,11/08/2014,0000003523,Packtra PLC,ETH,TRANSPORT SUPPORT,"166,897.34"
SYR01,11/08/2014,0000003817,KHULUD SIRRI HALABI / DHL Express,LBN,TRANSPORT SUPPORT,"184,846.00"
LBN01,12/08/2014,0000001473,UNDP IN LEBANON,LBN,BUSINESS/ ADMINISTRATIVE SER,"101,156.69"
HQSMS,12/08/2014,0000027668,NATIONAL TENT HOUSE,PAK,TENT/ CAMP/ OUTDOOR EQUIP/ ACC,"2,205,900.00"
LBN01,12/08/2014,0000001472,AGILITY LOGISTICS LEBANON SAL,LBN,STORAGE/PACKING/HANDLING,"139,339.60"
JOR01,12/08/2014,0000003104,G4S Secure Solutions Int'l Inc. Jordan,JOR,SECURITY/ SAFETY SERVICES,"140,122.61"
PAK01,13/08/2014,0000004582,WACKENHUT PAKISTAN (PVT) LTD,PAK,SECURITY/ SAFETY SERVICES,"162,483.73"
TUR01,13/08/2014,0000001648,CNC AMBALAJ SAN TIC AS,TUR,PLASTIC PRODUCTS (SHEETS & ROL,"131,270.51"
HQSMS,14/08/2014,0000027685,KUEHNE AND NAGEL A/S,DNK,CARGO/PASSENGER TRANSPORT,"904,000.00"
HQSMS,14/08/2014,0000027683,DHL GLOBAL FORWARDING (DENMARK) A/S,DNK,TRANSPORT SUPPORT,"110,500.00"
LBN01,14/08/2014,0000001474,YOUSSEF GHAITH,LBN,BUSINESS/ ADMINISTRATIVE SER,"204,032.33"
DONIK,14/08/2014,0000000188,Fast Retailing Co. Ltd.,JPN,CLOTHING,"287,500.00"
SSD01,14/08/2014,0000001606,WARRIOR SECURITY SUDAN LIMITED,SDN,SECURITY/ SAFETY SERVICES,"275,700.01"
HQSMS,15/08/2014,0000027688,TOYOTA MOTOR CORPORATION,JPN,4x4 STATION WAGON,"1,333,640.75"
HQSMS,15/08/2014,0000027689,KOCH Anhangerwerke GmbH and Co. KG,DEU,COOKING STOVES,"223,676.47"
HQSMS,18/08/2014,0000027698,INTUITION PUBLISHING LTD,IRL,EDUCATION/ TRAINING SERVICES,"306,336.89"
ZWE01,18/08/2014,0000000451,FERTS SEED AND GRAIN (PVT) LTD,ZWE,SEEDS/ BULBS/ SEEDLINGS,"103,950.00"
JOR01,18/08/2014,0000003119,G4S Secure Solutions Int'l Inc. Jordan,JOR,SECURITY/ SAFETY SERVICES,"110,489.69"
CHN01,18/08/2014,0000001481,DEMO TV LTD,GBR,ADVERTISING/ INFORMATION SER,"135,945.07"
HQSMS,19/08/2014,0000027716,M.K. EXIM (INDIA) LIMITED,IND,BEDCLOTHES/ MATRESSES/ TOWELS,"227,638.50"
HQSMS,19/08/2014,0000027707,DHL GLOBAL FORWARDING (DENMARK) A/S,DNK,CARGO/PASSENGER TRANSPORT,"364,770.00"
LBN01,19/08/2014,0000001476,Imad Mohammed Jaber,LBN,BUSINESS/ ADMINISTRATIVE SER,"134,400.00"
KEN01,19/08/2014,0000006989,UNITED NATIONS OFFICE AT NAIROBI,KEN,HEALTHCARE SERVICES,"178,452.90"
JORMN,19/08/2014,0000000083,AL-SAHA for electrical systems,JOR,MAINTENANCE/ CONSTRUCTION SER,"144,031.07"
SDN01,19/08/2014,0000005070,Galgalo Transportation Services Enterpri,SDN,TRANSPORT SUPPORT,"100,569.90"
JORMN,20/08/2014,0000000084,Bab Elamoud Eng& Cont,JOR,MAINTENANCE/ CONSTRUCTION SER,"119,038.14"
COD01,20/08/2014,0000005475,WORLD FOOD PROGRAMME,ITA,CHARTERS,"1,940,887.82"
TZA01,20/08/2014,0000002926,ULTIMATE SECURTY LIMITED,TZA,SECURITY/ SAFETY SERVICES,"170,218.75"
HQSMS,21/08/2014,0000027723,NOVACOM SERVICES,FRA,SATELLITE EQUIP/ ACCESSORIES,"157,190.00"
KEN01,21/08/2014,0000006998,WFP SOMALIA,KEN,MEETING/TRAVEL/ FOOD SER,"190,000.00"
KEN01,21/08/2014,0000006997,WFP SOMALIA,KEN,MEETING/TRAVEL/ FOOD SER,"128,389.04"
Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Descr,USD Amount
HQSMS,22/08/2014,0000027590,N-R-S INTERNATIONAL -  FZE,ARE,BLANKETS,"136,202.00"
HQSMS,22/08/2014,0000027746,N-R-S INTERNATIONAL -  FZE,ARE,BLANKETS,"1,338,187.50"
EGY01,24/08/2014,0000001534,Egyptian Post Authority,EGY,FINANCIAL SERVICES,"431,160.81"
HQSMS,25/08/2014,0000027760,ID INTEGRATED DATA SA,CHE,COMPUTER SERVICES,"215,901.10"
COD01,26/08/2014,0000005479,ENGEN,COD,DIESEL,"352,000.00"
HQSMS,27/08/2014,0000027773,CMGRP,USA,BUSINESS/ ADMINISTRATIVE SER,"174,060.00"
HQSMS,27/08/2014,0000027771,N-R-S INTERNATIONAL -  FZE,ARE,TENT/ CAMP/ OUTDOOR EQUIP/ ACC,"1,293,600.00"
HQSMS,27/08/2014,0000027759,NATIONAL TENT HOUSE,PAK,TENT/ CAMP/ OUTDOOR EQUIP/ ACC,"1,110,690.00"
KOR01,27/08/2014,0000000594,DTV Asia Ltd.,HKG,ADVERTISING/ INFORMATION SER,"572,165.54"
LBN01,27/08/2014,0000001495,PROTECTRON,LBN,SECURITY/ SAFETY SERVICES,"197,735.72"
HQSMS,27/08/2014,0000027769,NATIONAL TENT HOUSE,PAK,TENT/ CAMP/ OUTDOOR EQUIP/ ACC,"580,500.00"
SYR01,27/08/2014,0000003838,SARA COMPANY,SYR,MAINTENANCE/ CONSTRUCTION SER,"123,945.00"
HQSMS,28/08/2014,0000027784,Microsoft Switzerland Ltd. Liab Co.,CHE,COMPUTER SERVICES,"991,000.00"
HQSMS,28/08/2014,0000027786,DHL GLOBAL FORWARDING (DENMARK) A/S,DNK,TRANSPORT SUPPORT,"106,350.00"
SSD01,28/08/2014,0000001639,GAR-GAR TRANSPORTERS LTD,SSD,CARGO/PASSENGER TRANSPORT,"117,000.00"
KEN01,28/08/2014,0000007015,EQUITY BANK LTD -DADAAB,KEN,SECURITY/ SAFETY SERVICES,"161,678.63"
HQSMS,28/08/2014,0000027789,DANOFFICE PLC,DNK,PRINTER/ PRINTER ACCESSORIES,"221,590.07"
SYR01,28/08/2014,0000003839,KUEHNE AND NAGEL A/S,DNK,CARGO/PASSENGER TRANSPORT,"616,600.00"
HQSMS,29/08/2014,0000027793,ACCENTURE AG,CHE,COMPUTER SERVICES,"981,538.46"
HQSMS,29/08/2014,0000027802,ALPINTER,BEL,BLANKETS,"797,994.00"
PSFRR,29/08/2014,0000000468,METAMARKETING SERVICE srl,ITA,ADVERTISING/ INFORMATION SER,"233,957.22"
UGA01,29/08/2014,0000004523,MUKWANO INDUSTRIES UGANDA LIMITED,UGA,SOAP/CLEANING /HYGIENE SUPPLIE,"299,873.60"
UGA01,29/08/2014,0000004524,SOUTHERN RANGE NYANZA LIMITED,UGA,CLOTHING,"319,660.88"
TZA01,29/08/2014,0000002940,The UN WORLD FOOD PROGRAMME,ITA,CHARTERS,"351,120.00"
HQSMS,31/08/2014,0000027813,BALDEV WOOLLEN INTERNATIONAL,IND,KITCHENWARE,"349,128.00"
IRQ01,31/08/2014,0000002092,Kuehne+Nagel,JOR,TRANSPORT SUPPORT,"234,150.00"
JOR01,31/08/2014,0000003154,Irbid District Electricity Company LTD,JOR,UTILITIES,"105,932.20"
HQSMS,01/09/2014,0000027839,VISHAL METAL INDUSTRIES,IND,KITCHENWARE,"506,863.00"
HQSMS,01/09/2014,0000027835,O.K.I. GENERAL TRADING LLC,ARE,KITCHENWARE,"304,571.52"
HQSMS,01/09/2014,0000027834,ALPINTER,BEL,KITCHENWARE,"361,670.40"
HQSMS,01/09/2014,0000027831,O.K.I. GENERAL TRADING LLC,ARE,KITCHENWARE,"208,565.28"
HQSMS,01/09/2014,0000027815,N-R-S INTERNATIONAL -  FZE,ARE,BLANKETS,"105,452.00"
HQSMS,01/09/2014,0000027796,NATIONAL TENT HOUSE,PAK,BLANKETS,"267,972.00"
HQSMS,01/09/2014,0000027747,NATIONAL TENT HOUSE,PAK,BLANKETS,"1,241,650.80"
JOR01,01/09/2014,0000003157,Irbid District Electricity Company LTD,JOR,UTILITIES,"2,118,644.07"
YEM01,01/09/2014,0000002570,STALLION SECURITY & SAFETY SERVICES LTD.,YEM,SECURITY/ SAFETY SERVICES,"155,550.00"
HQSMS,01/09/2014,0000027795,VANDANA LOGISTICS,IND,BEDCLOTHES/ MATRESSES/ TOWELS,"140,000.00"
KEN01,01/09/2014,0000007024,MAGOLINK X-PRESS DISTRIBUTORS LTD,KEN,PREPARED/ PRESERVED FOODS,"1,070,189.02"
HQSMS,02/09/2014,0000027840,DHL GLOBAL FORWARDING (DENMARK) A/S,DNK,TRANSPORT SUPPORT,"325,256.92"
HQSMS,02/09/2014,0000027851,TECHNO TARP & POLIMERS PVT LTD,IND,PLASTIC PRODUCTS (SHEETS & ROL,"114,400.00"
HQSMS,02/09/2014,0000027842,ALPINTER,BEL,PLASTIC PRODUCTS (SHEETS & ROL,"859,650.00"
HQSMS,02/09/2014,0000027841,DHL GLOBAL FORWARDING (DENMARK) A/S,DNK,TRANSPORT SUPPORT,"358,616.60"
KEN01,02/09/2014,0000007027,MAGOLINK X-PRESS DISTRIBUTORS LTD,KEN,PREPARED/ PRESERVED FOODS,"596,553.38"
KEN01,02/09/2014,0000007028,GALANA OIL KENYA LIMITED,KEN,DIESEL,"645,933.73"
SSD01,02/09/2014,0000001644,PACIFIC ARCHITECTS AND ENGINEERS INC.,USA,CARGO/PASSENGER TRANSPORT,"130,000.00"
HQSMS,03/09/2014,0000027858,DANISH REFUGEE COUNCIL,DNK,BUSINESS/ ADMINISTRATIVE SER,"140,000.00"
TCD01,03/09/2014,0000004637,HAMAMA COMMERCIAL,TCD,MOTORIZED CYCLES,"106,402.84"
HQSMS,04/09/2014,0000027878,"Insomniac Design, Inc.",USA,COMPUTER SERVICES,"198,750.00"
TUR01,04/09/2014,0000001670,CNC AMBALAJ SAN TIC AS,TUR,PLASTIC PRODUCTS (SHEETS & ROL,"129,509.71"
HQSMS,05/09/2014,0000027889,UltiSat Inc.,USA,TELECOMS SERVICES,"4,000,000.00"
HQSMS,08/09/2014,0000027897,Farmingtons AUTOMOTIVE Gmbh,DEU,ARMOURED VEHICLES,"371,000.00"
SYR01,10/09/2014,0000003850,IMDAD Total Site Services,JOR,SOAP/CLEANING /HYGIENE SUPPLIE,"620,500.00"
HQSMS,10/09/2014,0000027905,ETS NAHEED KHAWEJA,LBN,WATER COOLED POWER GENERATORS,"106,070.00"
HQSMS,10/09/2014,0000027904,PLANSON EUROPE,DNK,COMPUTERS,"221,600.00"
SYR01,10/09/2014,0000003849,THE INT. FOR FOAM&MATRESSES MANUFACTURIN,JOR,BEDCLOTHES/ MATRESSES/ TOWELS,"1,682,000.00"
HQSMS,10/09/2014,0000027903,Farmingtons AUTOMOTIVE Gmbh,DEU,SPARE PARTS/ ACCESSORIES,"103,089.59"
SYR01,10/09/2014,0000003853,ALKUSTY FOR TRADING COMPANY,LBN,PERSONAL CARE PRODUCTS,"126,000.00"
DONIK,10/09/2014,0000000191,GOV United Kingdom - DFID,GBR,TENT/ CAMP/ OUTDOOR EQUIP/ ACC,"229,160.00"
SYR01,10/09/2014,0000003851,ALKHOULY & QURAIT,SYR,SOAP/CLEANING /HYGIENE SUPPLIE,"835,000.00"
SYR01,10/09/2014,0000003852,ALKHOULY & QURAIT,SYR,PERSONAL CARE PRODUCTS,"466,500.00"
KEN01,11/09/2014,0000007051,KNIGHT FRANK KENYA LTD,KEN,BUSINESS/ ADMINISTRATIVE SER,"150,436.99"
UKR01,12/09/2014,0000000954,"TOV""VidiArmada""",UKR,4x4 STATION WAGON,"115,648.14"
HQSMS,12/09/2014,0000027912,Paramount Tarpaulin Industries,PAK,BLANKETS,"304,548.75"
KEN01,12/09/2014,0000007062,TECHNO RELIEF SERVICES LTD,KEN,WATER CANS,"126,000.90"
TUR01,12/09/2014,0000001680,Mersin Seker Tarim Urunleri Tic AS,TUR,PERSONAL CARE PRODUCTS,"226,073.77"
KEN01,12/09/2014,0000007057,ASL LIMITED,KEN,HARDWARE,"175,494.75"
KEN01,12/09/2014,0000007061,ASL LIMITED,KEN,HARDWARE,"467,985.97"
KEN01,12/09/2014,0000007060,SPARTAN RELIEF SUPPLIES LIMITED,KEN,KITCHENWARE,"633,979.50"
JOR01,14/09/2014,0000003183,FINE HYGIENIC PAPER CO.,JOR,PERSONAL CARE PRODUCTS,"299,992.47"
HQSMS,15/09/2014,0000027933,NV Reibel SA,BEL,BUSINESS/ ADMINISTRATIVE SER,"329,380.76"
HQSMS,15/09/2014,0000027926,INTERNATIONAL DISPENSARY ASSOCIATION (ID,NLD,MISC DRUGS,"327,944.92"
HQSMS,15/09/2014,0000027927,TOYOTA GIBRALTAR STOCKHOLDINGS LTD,GBR,SAFETY/ RESCUE VEHICLE,"170,659.73"
JOR01,15/09/2014,0000003184,Al Hourani Hygienic Paper Co.,JOR,PERSONAL CARE PRODUCTS,"198,214.42"
TUR01,15/09/2014,0000001683,TNR PREFABRIK,TUR,PREFABRICATED Warehouse,"727,326.55"
HQSMS,16/09/2014,0000027942,New Media Lead (S.A.R.L),LBN,ADVERTISING/ INFORMATION SER,"172,650.00"
IRQ01,16/09/2014,0000002116,Al Sami General Trade Company Ltd,JOR,BEDCLOTHES/ MATRESSES/ TOWELS,"468,230.77"
TUR01,16/09/2014,0000001687,VESTEL TICARET AS,TUR,REFRIGERATOR / FREEZER,"543,478.26"
LBN01,17/09/2014,0000001515,AGILITY LOGISTICS LEBANON SAL,LBN,STORAGE/PACKING/HANDLING,"158,308.18"
HQSMS,17/09/2014,0000027962,TECHNO TARP & POLIMERS PVT LTD,IND,PLASTIC PRODUCTS (SHEETS & ROL,"229,702.00"
JOR01,17/09/2014,0000003194,Kuehne+Nagel,JOR,STORAGE/PACKING/HANDLING,"176,129.94"
JOR01,17/09/2014,0000003195,G4S Secure Solutions Int'l Inc. Jordan,JOR,SECURITY/ SAFETY SERVICES,"521,755.94"
HQSMS,17/09/2014,0000027964,TECHNO TARP & POLIMERS PVT LTD,IND,PLASTIC PRODUCTS (SHEETS & ROL,"114,851.00"
PHL01,17/09/2014,0000000549,APPCO DIRECT INTL INC.,PHL,ADVERTISING/ INFORMATION SER,"319,045.58"
TUR01,17/09/2014,0000001688,SAFCELIK OFIS MOBILYA  - FARUK CALISKAN,TUR,HOUSEHOLD FURNITURE/EQUIPMENT,"566,605.00"
TUR01,17/09/2014,0000001689,ALKAN OTOMOTIV KAROSER SANAYI TIC. LTD.,TUR,VEHICLE BODIES/ TRAILERS,"291,947.73"
SYR01,17/09/2014,0000003866,Al-Amir Co for Food Products/Al Amir Lil,SYR,CLOTHING,"3,701,364.48"
UGA01,17/09/2014,0000004542,Eagle Logistics Solutions Limited,UGA,CARGO/PASSENGER TRANSPORT,"106,112.02"
HQSMS,18/09/2014,0000027974,ALPINTER,BEL,PLASTIC PRODUCTS (SHEETS & ROL,"916,960.00"
HQSMS,18/09/2014,0000027978,N-R-S INTERNATIONAL -  FZE,ARE,PLASTIC PRODUCTS (SHEETS & ROL,"127,200.00"
HQSMS,18/09/2014,0000027973,DHL GLOBAL FORWARDING (DENMARK) A/S,DNK,TRANSPORT SUPPORT,"109,050.00"
EGY01,18/09/2014,0000001550,Top Quality for Management & Services,EGY,BUSINESS/ ADMINISTRATIVE SER,"116,083.91"
KEN01,18/09/2014,0000007067,KARACHI HARDWARE CONSTRUCTION CO. LTD,KEN,MAINTENANCE/ CONSTRUCTION SER,"135,748.28"
HQSMS,19/09/2014,0000027982,N-R-S INTERNATIONAL -  FZE,ARE,BLANKETS,"190,512.00"
SCG02,19/09/2014,0000001855,AL-TRADE Sh.p.k,KOS,MAINTENANCE/ CONSTRUCTION SER,"191,621.39"
HQSMS,19/09/2014,0000027997,Paramount Tarpaulin Industries,PAK,BLANKETS,"123,941.25"
HQSMS,19/09/2014,0000027995,Paramount Tarpaulin Industries,PAK,BLANKETS,"110,486.25"
HQSMS,19/09/2014,0000027985,N-R-S INTERNATIONAL -  FZE,ARE,PLASTIC PRODUCTS (SHEETS & ROL,"180,250.00"
HQSMS,19/09/2014,0000027986,N-R-S INTERNATIONAL -  FZE,ARE,TENT/ CAMP/ OUTDOOR EQUIP/ ACC,"1,494,480.00"
EGY01,21/09/2014,0000001552,Egyptian Post Authority,EGY,FINANCIAL SERVICES,"426,278.88"
HQSMS,22/09/2014,0000028018,Paramount Tarpaulin Industries,PAK,BLANKETS,"517,500.00"
SSD01,22/09/2014,0000001669,TROJAN ENTREPRISES  (SS)  LTD,SDN,DIESEL,"119,997.00"
HQSMS,23/09/2014,0000028028,VERSEIDAG BALLISTIC PROTECTION OY,FIN,PERSONAL SAFETY/ PROTECTION,"113,367.59"
HQSMS,23/09/2014,0000028029,Paramount Tarpaulin Industries,PAK,BLANKETS,"169,056.00"
LBN01,23/09/2014,0000001521,Mustapha S.E. Adada Establishment,LBN,MAINTENANCE/ CONSTRUCTION SER,"305,888.20"
Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Descr,USD Amount
HQSMS,24/09/2014,0000028040,W. GIERTSEN HALLSYSTEM AS,NOR,SOLAR GENERATORS/ SUPPLIES,"120,675.89"
HQSMS,24/09/2014,0000028045,INDO-DANE TEXTILE INDUSTRIES PVT. LTD.,IND,BLANKETS,"229,636.80"
HQSMS,25/09/2014,0000028060,FRITZ INSTITUTE,USA,EVALUATION SERVICE,"181,000.00"
HQSMS,25/09/2014,0000028066,NATIONAL TENT HOUSE,PAK,BLANKETS,"413,364.00"
HQSMS,25/09/2014,0000028064,DHL GLOBAL FORWARDING (DENMARK) A/S,DNK,TRANSPORT SUPPORT,"123,715.42"
HQSMS,25/09/2014,0000027528,BALDEV WOOLLEN INTERNATIONAL,IND,BLANKETS,"252,393.75"
KEN01,25/09/2014,0000007081,GALANA OIL KENYA LIMITED,KEN,DIESEL,"461,663.28"
HQSMS,25/09/2014,0000028065,PLANSON EUROPE,DNK,COMPUTERS,"164,500.00"
LBN01,26/09/2014,0000001524,PROTECTRON,LBN,SECURITY/ SAFETY SERVICES,"173,650.12"
HQSMS,26/09/2014,0000028075,INDO-DANE TEXTILE INDUSTRIES PVT. LTD.,IND,BLANKETS,"396,520.00"
HQSMS,26/09/2014,0000028084,NATIONAL TENT HOUSE,PAK,BLANKETS,"407,232.00"
HQSMS,26/09/2014,0000028085,KUEHNE AND NAGEL A/S,DNK,CARGO/PASSENGER TRANSPORT,"626,000.00"
HQSMS,26/09/2014,0000028087,N-R-S INTERNATIONAL -  FZE,ARE,BLANKETS,"307,500.00"
HQSMS,28/09/2014,0000028106,ALPINTER,BEL,PLASTIC PRODUCTS (SHEETS & ROL,"342,286.00"
HQSMS,28/09/2014,0000028099,O.K.I. GENERAL TRADING LLC,ARE,KITCHENWARE,"456,857.28"
HQSMS,28/09/2014,0000028098,BALDEV WOOLLEN INTERNATIONAL,IND,KITCHENWARE,"108,617.60"
HQSMS,28/09/2014,0000028095,N-R-S INTERNATIONAL -  FZE,ARE,PLASTIC PRODUCTS (SHEETS & ROL,"4,209,920.00"
HQSMS,29/09/2014,0000028111,Farmingtons AUTOMOTIVE Gmbh,DEU,4x4 STATION WAGON,"157,840.00"
IRQ01,29/09/2014,0000002131,Al Sami General Trade Company Ltd,JOR,AIR CONDITIONING EQUIP/ SUPPL,"254,102.56"
IRQ01,29/09/2014,0000002130,Al Sami General Trade Company Ltd,JOR,BEDCLOTHES/ MATRESSES/ TOWELS,"624,307.69"
LBN01,29/09/2014,0000001525,ASSIYANA SAL,LBN,MAINTENANCE/ CONSTRUCTION SER,"193,913.72"
HQSMS,30/09/2014,0000028145,KUEHNE AND NAGEL A/S,DNK,CARGO/PASSENGER TRANSPORT,"1,014,000.00"
HQSMS,30/09/2014,0000028134,Farmingtons AUTOMOTIVE Gmbh,DEU,ARMOURED VEHICLES,"549,720.00"
HQSMS,30/09/2014,0000028121,DHL GLOBAL FORWARDING (DENMARK) A/S,DNK,TRANSPORT SUPPORT,"106,350.00"
SYR01,30/09/2014,0000003883,"NAZHA Travel, Tourism & Freight",LBN,TRANSPORT SUPPORT,"248,325.00"
SYR01,30/09/2014,0000003884,"NAZHA Travel, Tourism & Freight",LBN,TRANSPORT SUPPORT,"261,865.34"
SYR01,30/09/2014,0000003885,"NAZHA Travel, Tourism & Freight",LBN,TRANSPORT SUPPORT,"655,070.94"
LBN01,30/09/2014,0000001527,KN-ITS SAL,LBN,TRANSPORT SUPPORT,"108,661.00"
DONIK,01/10/2014,0000000194,Qatar Red Crescent Society,QAT,TENT/ CAMP/ OUTDOOR EQUIP/ ACC,"5,082,000.00"
SOM01,01/10/2014,0000001353,Orad Control Solutions Ltd,KEN,SECURITY/ SAFETY SERVICES,"129,668.00"
SYR01,02/10/2014,0000003890,FOUR SEASONS HOTEL,LBN,MEETING/TRAVEL/ FOOD SER,"256,272.46"
YEM01,02/10/2014,0000002584,STALLION SECURITY & SAFETY SERVICES LTD.,YEM,SECURITY/ SAFETY SERVICES,"105,280.00"
KOR01,02/10/2014,0000000599,"Doum & Nanum Co., Ltd.",KOR,ADVERTISING/ INFORMATION SER,"199,240.99"
HQSMS,02/10/2014,0000028149,W. GIERTSEN HALLSYSTEM AS,NOR,LAMP/ LAMP COMPONENTS,"406,980.00"
HQSMS,02/10/2014,0000028155,MOTORENFABRIK HATZ GMBH & CO. KG,DEU,AIR COOLED POWER GENERATORS,"250,537.56"
HQSMS,02/10/2014,0000028157,W. GIERTSEN HALLSYSTEM AS,NOR,LAMP/ LAMP COMPONENTS,"191,862.00"
HQSMS,02/10/2014,0000028161,W. GIERTSEN HALLSYSTEM AS,NOR,LAMP/ LAMP COMPONENTS,"191,862.00"
HQSMS,02/10/2014,0000028162,WIPRO LIMITED,GBR,COMPUTER SERVICES,"1,638,000.00"
HQSMS,02/10/2014,0000028167,HEWLETT-PACKARD,CHE,COMPUTER SERVICES,"358,547.37"
HQSMS,02/10/2014,0000028168,W. GIERTSEN HALLSYSTEM AS,NOR,LAMP/ LAMP COMPONENTS,"153,748.00"
SYR01,02/10/2014,0000003891,KUEHNE AND NAGEL A/S,DNK,TRANSPORT SUPPORT,"139,650.00"
SYR01,02/10/2014,0000003892,DHL GLOBAL FORWARDING (DENMARK) A/S,DNK,TRANSPORT SUPPORT,"189,000.00"
TUR01,02/10/2014,0000001701,RAM DIS TICARET A.S.,TUR,BEDCLOTHES/ MATRESSES/ TOWELS,"3,731,343.28"
KEN01,02/10/2014,0000007103,DON BOSCO KAKUMA,KEN,OFFICE FURNITURE,"106,942.89"
CMR01,02/10/2014,0000002029,GEOFOR,CMR,MAINTENANCE/ CONSTRUCTION SER,"139,852.55"
HQSMS,03/10/2014,0000028174,DHL GLOBAL FORWARDING (DENMARK) A/S,DNK,TRANSPORT SUPPORT,"346,911.41"
