Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Descr,USD Amount
MMR01,06-09-12,0000001013,GISSAPA MYINT MAHAR CONSTRUCTION,MMR,MAINTENANCE/ CONSTRUCTION SER,"191,259.32"
MMR01,06-09-12,0000001014,Shwe Rakine Company,MMR,MAINTENANCE/ CONSTRUCTION SER,"191,049.91"
HQSMS,06-09-12,0000020555,EMERGING MARKETS COMMUNICATIONS INC,USA,TRANSPORT SUPPORT,"184,139.75"
PAK01,05-09-12,0000003725,INTERNATIONAL DISPENSARY ASSOCIATION (ID,NLD,MISC DRUGS,"146,718.03"
ETH01,05-09-12,0000002144,KABEW CONSTRUCTION PLC,ETH,MAINTENANCE/ CONSTRUCTION SER,"342,931.51"
HQSMS,05-09-12,0000020540,KUEHNE AND NAGEL A/S,DNK,TRANSPORT SUPPORT,"125,120.00"
HQSMS,05-09-12,0000020537,Farmingtons AUTOMOTIVE Gmbh,DEU,ARMOURED VEHICLES,"335,457.97"
HQSMS,05-09-12,0000020533,ALLIED TRANSPORT AGENT,TZA,TRANSPORT SUPPORT,"161,500.00"
HQSMS,04-09-12,0000020511,PRIYANKA (INDIA) PVT LTD,IND,KITCHENWARE,"145,800.00"
HQSMS,04-09-12,0000020530,NATIONAL TENT HOUSE,PAK,BLANKETS,"370,300.00"
HQSMS,04-09-12,0000020527,INDO-DANE TEXTILE INDUSTRIES PVT. LTD.,IND,BLANKETS,"227,000.00"
TZA01,04-09-12,0000002261,ENGEN PETROLEUM (TANZANIA) LTD,TZA,DIESEL,"124,908.01"
HQSMS,04-09-12,0000020513,Maitha General Trading LLC,ARE,TYRES/ TYRE TUBES,"102,432.00"
HQSMS,04-09-12,0000020521,VANDANA LOGISTICS,IND,KITCHENWARE,"126,087.84"
UGA01,04-09-12,0000003166,TECHNOLOGY FOR TOMORROW LTD,UGA,PERSONAL CARE PRODUCTS,"157,018.84"
IRQ01,04-09-12,0000001427,UNITED NATIONS ASS. MISSION FOR IRAQ,KWT,BUSINESS/ ADMINISTRATIVE SER,"258,570.00"
HQSMS,04-09-12,0000020517,VANDANA LOGISTICS,IND,KITCHENWARE,"126,087.84"
HQSMS,03-09-12,0000020508,N-R-S INTERNATIONAL -  FZE,ARE,TENT/ CAMP/ OUTDOOR EQUIP/ ACC,"2,132,000.00"
HQSMS,03-09-12,0000020502,JORDAN DATA COMMUNICATION SERVICES CO.,JOR,TELECOMS SERVICES,"155,367.23"
SDN01,03-09-12,0000004405,WFP Emergency Operation in Sudan,SDN,SECURITY/ SAFETY SERVICES,"125,600.01"
HQSMS,03-09-12,0000020501,BIDCO OIL REFINERIES LIMITED,KEN,SOAP/CLEANING /HYGIENE SUPPLIE,"104,910.00"
JOR01,01-09-12,0000001420,FINE HYGIENIC PAPER CO.,JOR,PERSONAL CARE PRODUCTS,"127,118.65"
JOR01,01-09-12,0000001419,International for foam and Mattresses,JOR,BEDCLOTHES/ MATRESSES/ TOWELS,"398,940.68"
HQSMS,31-08-12,0000020499,KUEHNE AND NAGEL A/S,DNK,TRANSPORT SUPPORT,"217,377.67"
HQSMS,31-08-12,0000020498,NATIONAL TENT HOUSE,PAK,TENT/ CAMP/ OUTDOOR EQUIP/ ACC,"1,959,350.00"
HQSMS,31-08-12,0000020493,ProAct Network,CHE,ENGINEERING SERVICES,"184,191.00"
ETH01,30-08-12,0000002136,UNITED BROTHERS PLC,ETH,SECURITY/ SAFETY SERVICES,"179,492.70"
HQSMS,30-08-12,0000020489,NATIONAL TENT HOUSE,PAK,TENT/ CAMP/ OUTDOOR EQUIP/ ACC,"1,577,680.00"
ETH01,30-08-12,0000002137,NATIONAL OIL ETHIOPIA PLC,ETH,COOKING STOVES,"464,385.77"
SYR01,29-08-12,0000003103,SAMER GHOSSEN,SYR,PERSONAL CARE PRODUCTS,"200,400.00"
ESH01,29-08-12,0000000212,KUEHNE AND NAGEL A/S,DNK,CHARTERS,"294,117.65"
HQSMS,29-08-12,0000020482,ALPINTER,BEL,TENT/ CAMP/ OUTDOOR EQUIP/ ACC,"1,660,000.00"
COD01,29-08-12,0000004372,WORLD FOOD PROGRAMME,ITA,CHARTERS,"411,650.00"
HQSMS,29-08-12,0000020479,S&H SWITZERLAND,CHE,COMPUTER SERVICES,"116,500.00"
HQSMS,29-08-12,0000020481,DANOFFICE PLC,DNK,NETWORK COMPONENTS / ACCESS,"199,695.00"
KEN01,28-08-12,0000005216,GALANA OIL KENYA LIMITED,KEN,DIESEL,"396,825.40"
SYR01,27-08-12,0000003102,ALHOUDA CO.,LBN,SOAP/CLEANING /HYGIENE SUPPLIE,"307,350.00"
SYR01,23-08-12,0000003101,ALHOUDA CO.,LBN,BEDCLOTHES/ MATRESSES/ TOWELS,"852,750.00"
ETH01,23-08-12,0000002125,DES GENERAL TRADING PLC,ETH,BEDCLOTHES/ MATRESSES/ TOWELS,"149,945.94"
SSD01,23-08-12,0000000241,ABBARCI DARFUR UNITED ROAD TRANSPORT,SDN,TRANSPORT SUPPORT,"159,800.00"
HQSMS,23-08-12,0000020446,Farmingtons AUTOMOTIVE Gmbh,DEU,ARMOURED VEHICLES,"315,857.84"
HQSMS,23-08-12,0000020451,N-R-S INTERNATIONAL -  FZE,ARE,BLANKETS,"131,855.40"
KEN01,22-08-12,0000005205,WFP SOMALIA,KEN,CHARTERS,"168,991.54"
SSD01,21-08-12,0000000238,STEPHEN KUTENG DAGA,SDN,SOAP/CLEANING /HYGIENE SUPPLIE,"146,052.63"
HQSMS,16-08-12,0000020409,ICOM FRANCE,FRA,VHF EQUIPMENT,"127,858.58"
HQSMS,15-08-12,0000020390,FWW FAHRZEUGWERK Gmbh,DEU,GENERAL CARGO TRUCKS,"124,149.80"
HQSMS,15-08-12,0000020387,RELTEX TARPAULINS (AFRICA) EPZ LTD,KEN,PLASTIC PRODUCTS (SHEETS & ROL,"133,700.00"
HQSMS,15-08-12,0000020394,UNFPA,USA,BUSINESS/ ADMINISTRATIVE SER,"125,332.00"
MRT01,15-08-12,0000000435,Ets SOCOREM,MRT,SOAP/CLEANING /HYGIENE SUPPLIE,"118,519.90"
HQSMS,15-08-12,0000020392,Farmingtons AUTOMOTIVE Gmbh,DEU,ARMOURED VEHICLES,"473,786.76"
KEN01,14-08-12,0000005198,G4S SECURITY SERVICES (K) LTD,KEN,SECURITY/ SAFETY SERVICES,"137,978.48"
HQSMS,14-08-12,0000020376,DANIMEX COMMUNICATION,DNK,ANTENNAS/ ANTENNA ACCESSORIES,"127,450.90"
RSHNA,14-08-12,0000000799,AFRICAN POPULATION HEALTH RESEARCH CENTR,KEN,BUSINESS/ ADMINISTRATIVE SER,"112,416.57"
MMR01,14-08-12,0000000994,Basin International Ltd,MMR,BEDCLOTHES/ MATRESSES/ TOWELS,"123,077.81"
UGA01,13-08-12,0000003116,MUKWANO INDUSTRIES UGANDA LIMITED,UGA,SOAP/CLEANING /HYGIENE SUPPLIE,"125,059.41"
HQSMS,13-08-12,0000020370,HCL Technologies Limited,IND,COMPUTER SERVICES,"308,836.00"
JOR01,12-08-12,0000001394,Irbid District Electricity Company LTD,JOR,UTILITIES,"125,355.93"
HQSMS,12-08-12,0000020369,MICROSOFT IRELAND OPERATIONS LTD,IRL,COMPUTER SERVICES,"107,275.62"
SOM01,10-08-12,0000000813,UNDP REPRESENTATIVE IN SOMALIA,KEN,BUSINESS/ ADMINISTRATIVE SER,"123,127.00"
HQSMS,10-08-12,0000020365,SOGETI (SUISSE) SA,CHE,COMPUTER SERVICES,"126,960.78"
DONIK,09-08-12,0000000071,THE UNITED NATIONS WORLD FOOD PROGRAMME,MOZ,RICE,"223,030.90"
ETH01,09-08-12,0000002110,RINNAH THERMAL COMFORT PLC,ETH,CONSTRUCTION SUPPORT EQUIPMENT,"138,250.70"
SYR01,08-08-12,0000003084,ALHOUDA CO.,LBN,BEDCLOTHES/ MATRESSES/ TOWELS,"568,500.00"
SYR01,08-08-12,0000003085,SAMER GHOSSEN,SYR,PERSONAL CARE PRODUCTS,"179,600.00"
HQSMS,08-08-12,0000020338,ICOM FRANCE,FRA,VHF EQUIPMENT,"106,285.03"
HQSMS,08-08-12,0000020346,INDIA IMPEX,IND,LAMP/ LAMP COMPONENTS,"116,250.00"
HQSMS,08-08-12,0000020351,DANOFFICE PLC,DNK,NETWORK COMPONENTS / ACCESS,"391,585.09"
BDI01,08-08-12,0000000457,INTERPETROL BURUNDI,BDI,DIESEL,"209,113.83"
JOR01,07-08-12,0000001384,Food Security stores,JOR,REGISTRATION SUPPLIES,"177,643.50"
LKA01,07-08-12,0000002503,BREN SECURITY (PVT) LTD,LKA,SECURITY/ SAFETY SERVICES,"258,933.61"
HQSMS,07-08-12,0000020331,ICOM FRANCE,FRA,VHF EQUIPMENT,"136,306.73"
HQSMS,02-08-12,0000020297,HEXAWARE TECHNOLOGIES LIMITED UK,GBR,COMPUTER SERVICES,"112,405.00"
HQSMS,02-08-12,0000020294,ICOM FRANCE,FRA,VHF EQUIPMENT,"104,717.67"
HQSMS,02-08-12,0000020291,N-R-S INTERNATIONAL -  FZE,ARE,TENT/ CAMP/ OUTDOOR EQUIP/ ACC,"1,522,000.00"
HQSMS,02-08-12,0000020290,Microsoft Switzerland Ltd. Liab Co.,CHE,COMPUTER SERVICES,"152,750.00"
HQSMS,02-08-12,0000020286,AL TASAHEEL (ASP) TRADING LLC,ARE,SPARE PARTS/ ACCESSORIES,"148,947.90"
HQSMS,02-08-12,0000020285,INDIA IMPEX,IND,LAMP/ LAMP COMPONENTS,"116,250.00"
HQSMS,01-08-12,0000020275,MEDGATE INC,CAN,COMPUTER SERVICES,"223,600.00"
SYR01,01-08-12,0000003075,MHD. BASEM AL-MOUNAKKEL CO.,SYR,RECREATIONAL/PLAYGROUND EQUIP,"191,625.40"
ETH01,01-08-12,0000002095,AKIR CONSTRUCTION PLC,ETH,DECONTAMINATION/ CLEANING SER,"140,263.60"
HQSMS,01-08-12,0000020269,CMC MOTORS GROUP LIMITED,KEN,AGRICULTURAL VEHICLES,"455,005.50"
HQSMS,01-08-12,0000020277,KUEHNE + NAGEL,KEN,TRANSPORT SUPPORT,"113,850.00"
HQSMS,01-08-12,0000020280,ALPINTER,BEL,PLASTIC PRODUCTS (SHEETS & ROL,"114,620.00"
DONIK,31-07-12,0000000067,GOV Italy - DGCS/MFA - Emergency Office,ITA,WATER CANS,"173,121.62"
Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Descr,USD Amount
JOR01,31-07-12,0000001373,International for foam and Mattresses,JOR,BEDCLOTHES/ MATRESSES/ TOWELS,"398,940.68"
NER01,31-07-12,0000000037,CFAO MOTORS NIGER,NER,DELIVERY VEHICLES/ PICK-UPS,"146,115.63"
HQSMS,31-07-12,0000020264,INTERNATIONAL DISPENSARY ASSOCIATION (ID,NLD,MISC DRUGS,"242,248.22"
HQSMS,30-07-12,0000020254,N-R-S INTERNATIONAL -  FZE,ARE,PLASTIC PRODUCTS (SHEETS & ROL,"184,025.00"
DJI01,30-07-12,0000000570,ENTREPRISE BASSITO,DJI,WATER TREATMENT EQUIP/ SUPPL,"216,507.63"
MRT01,29-07-12,0000000424,TOYOTA MAURITANIE,MRT,SAFETY/ RESCUE VEHICLE,"155,272.88"
TZA01,27-07-12,0000002236,GIZ INTERNATIONAL SERVICES,DEU,BUSINESS/ ADMINISTRATIVE SER,"1,614,360.84"
COG01,27-07-12,0000000988,X-OIL  CONGO,COG,PETROL/BENZINE,"133,768.43"
HQSMS,26-07-12,0000020216,HUGH WOOD INC,USA,INSURANCE SERVICES,"187,535.00"
HQSMS,26-07-12,0000020218,S&H SWITZERLAND,CHE,COMPUTER SERVICES,"144,927.54"
KEN01,26-07-12,0000005127,HASS PETROLEUM (K) LTD,KEN,DIESEL,"407,367.45"
KEN01,26-07-12,0000005126,G4S SECURITY SERVICES (K) LTD,KEN,SECURITY/ SAFETY SERVICES,"230,970.05"
ETH01,25-07-12,0000002088,FAFFA FOOD SHARE COMPANY,ETH,MAIZE/CORN,"148,388.27"
TZA01,25-07-12,0000002234,SUNFLAG (TANZANIA) LIMITED,TZA,CLOTHING,"123,165.29"
BFA01,25-07-12,0000000038,BFA TOTAL BURKINA SA,BFA,DIESEL,"104,830.40"
ETH01,25-07-12,0000002089,STAMINA GENERAL TRADING PLC,ETH,BEVERAGES,"145,936.79"
BFA01,25-07-12,0000000039,SN CITEC,BFA,SOAP/CLEANING /HYGIENE SUPPLIE,"236,637.47"
PAK01,24-07-12,0000003694,WACKENHUT PAKISTAN (PVT) LTD,PAK,SECURITY/ SAFETY SERVICES,"172,372.60"
HQSMS,24-07-12,0000020200,S&H SWITZERLAND,CHE,COMPUTER SERVICES,"217,391.30"
HQSMS,23-07-12,0000020195,ISS FACILITY SERVICES SA,CHE,MAINTENANCE/ CONSTRUCTION SER,"165,631.47"
HQSMS,20-07-12,0000020182,THE MEDICAL EXPORT GROUP BV,NLD,MISC DRUGS,"727,826.53"
SSD01,20-07-12,0000000181,WARRIOR SECURITY SUDAN LIMITED,SDN,SECURITY/ SAFETY SERVICES,"103,500.00"
KEN01,19-07-12,0000005119,WFP SOMALIA,KEN,CHARTERS,"198,090.36"
HQSMS,19-07-12,0000020181,ID INTEGRATED DATA SA,CHE,COMPUTER SERVICES,"229,710.14"
JOR01,19-07-12,0000001347,Al-Hanaifeh Center for Joy & Occasions,JOR,REGISTRATION SUPPLIES,"141,313.56"
MYS01,19-07-12,0000000732,SECURE GUARDS SDN.BHD.,MYS,SECURITY/ SAFETY SERVICES,"102,002.50"
JOR01,19-07-12,0000001348,Abu Al-Fadel Shehab & Partner Company,JOR,MAINTENANCE/ CONSTRUCTION SER,"116,985.88"
TZA01,18-07-12,0000002229,ULTIMATE SECURTY LIMITED,TZA,SECURITY/ SAFETY SERVICES,"107,421.83"
IRQ01,18-07-12,0000001403,UNITED NATIONS ASS. MISSION FOR IRAQ,KWT,BUSINESS/ ADMINISTRATIVE SER,"126,048.00"
HQSMS,18-07-12,0000020171,DHL GLOBAL FORWARDING (DENMARK) A/S,DNK,TRANSPORT SUPPORT,"200,090.80"
SDN01,18-07-12,0000004364,Aswar Multi Activities,SDN,SECURITY/ SAFETY SERVICES,"261,628.31"
RWA01,17-07-12,0000000808,AKAGERA MOTORS,RWA,TERRAIN VEHICLES,"363,150.00"
HQSMS,17-07-12,0000020164,DANOFFICE PLC,DNK,MISC COMPUTER EQUIP/SUPPL,"124,776.64"
BFA01,15-07-12,0000000029,CFAO MOTORS BURKINA FASO,BFA,MOTORIZED CYCLES,"186,465.78"
BFA01,15-07-12,0000000028,CFAO MOTORS BURKINA FASO,BFA,TERRAIN VEHICLES,"536,615.29"
MRT01,14-07-12,0000000415,Ets Mohamedou Ould Rabani,MRT,"STRUCTURAL MATERIALS ( TIMBER,","336,870.75"
MRT01,14-07-12,0000000417,ETS CHEIKH OULD AHMEDOU,MRT,BEDCLOTHES/ MATRESSES/ TOWELS,"383,673.47"
MRT01,14-07-12,0000000414,ETS MOHAMED HAFEDH OULD NOUH,MRT,"STRUCTURAL MATERIALS ( TIMBER,","263,156.47"
ZWE01,13-07-12,0000000190,FERTS SEED AND GRAIN (PVT) LTD,ZWE,MAIZE/CORN,"108,538.18"
NER01,13-07-12,0000000031,CFAO MOTORS NIGER,NER,TERRAIN VEHICLES,"178,236.56"
NER01,13-07-12,0000000032,CFAO MOTORS NIGER,NER,TERRAIN VEHICLES,"200,990.16"
HQSMS,11-07-12,0000020115,Centeralized Spare Parts Trading FZE,ARE,SPARE PARTS/ ACCESSORIES,"108,378.46"
HQSMS,11-07-12,0000020113,NUTRISET SA,FRA,PREPARED/ PRESERVED FOODS,"225,205.25"
JOR01,11-07-12,0000001341,International for foam and Mattresses,JOR,BEDCLOTHES/ MATRESSES/ TOWELS,"132,980.23"
HQSMS,11-07-12,0000020111,SAUD BAHWAN AUTOMOTIVE LLC,OMN,SPARE PARTS/ ACCESSORIES,"326,745.00"
HQSMS,10-07-12,0000020102,REGIE DU RHONE SA,CHE,BUSINESS/ ADMINISTRATIVE SER,"135,068.32"
HQSMS,10-07-12,0000020107,TOYOTA MOTOR CORPORATION,JPN,TERRAIN VEHICLES,"794,802.33"
HQSMS,10-07-12,0000020104,KUEHNE AND NAGEL A/S,DNK,TRANSPORT SUPPORT,"155,760.00"
HQSMS,10-07-12,0000020100,Farmingtons AUTOMOTIVE Gmbh,DEU,ARMOURED VEHICLES,"800,497.51"
HQSMS,09-07-12,0000020090,WESTERN AUTO LLC,ARE,SPARE PARTS/ ACCESSORIES,"135,842.43"
COG01,06-07-12,0000000980,SOCIETE NOUVELLE HUSACA,CAF,SOAP/CLEANING /HYGIENE SUPPLIE,"118,318.74"
HQSMS,06-07-12,0000020085,IMRES,NLD,MISC MEDICAL SUPPLIES,"159,135.65"
BFA01,06-07-12,0000000025,CFAO MOTORS BURKINA FASO,BFA,TERRAIN VEHICLES,"153,586.82"
HQSMS,06-07-12,0000020084,EASTERN SURGICAL COMPANY,IND,MISC MEDICAL SUPPLIES,"157,453.85"
ETH01,06-07-12,0000002059,SUGAR CORPORATION,ETH,FUELS (UNSPECIFIED),"107,100.73"
LBR01,04-07-12,0000001334,RMA LIBERIA LTD,LBR,AGRICULTURAL VEHICLES,"114,600.00"
LBR01,04-07-12,0000001335,"MDMC EXPRESS, INC.",LBR,MAINTENANCE/ CONSTRUCTION SER,"142,853.00"
PAK01,04-07-12,0000003654,WACKENHUT PAKISTAN (PVT) LTD,PAK,SECURITY/ SAFETY SERVICES,"164,831.89"
HQSMS,04-07-12,0000020066,ENCOMPASS LLC,USA,EDUCATION/ TRAINING SERVICES,"363,450.00"
HQSMS,04-07-12,0000020067,BIDCO OIL REFINERIES LIMITED,KEN,SOAP/CLEANING /HYGIENE SUPPLIE,"272,000.00"
SYR01,03-07-12,0000003047,SAMER GHOSSEN,SYR,PERSONAL CARE PRODUCTS,"179,600.00"
HQSMS,03-07-12,0000020056,INTERNATIONAL DISPENSARY ASSOCIATION (ID,NLD,TRANSPORT SUPPORT,"285,311.00"
HQSMS,03-07-12,0000020060,TOYOTA MOTOR CORPORATION,JPN,MINIBUSES/ BUSES,"117,251.30"
SYR01,03-07-12,0000003045,ALHOUDA CO.,LBN,BEDCLOTHES/ MATRESSES/ TOWELS,"568,500.00"
SYR01,03-07-12,0000003046,ALHOUDA CO.,LBN,BLANKETS,"585,000.00"
HQSMS,02-07-12,0000020042,TOYOTA GIBRALTAR STOCKHOLDINGS LTD,GBR,TERRAIN VEHICLES,"775,404.88"
YEM01,02-07-12,0000002058,UNITED NATIONS OFFICE FOR PROJECT SERVIC,JOR,BUSINESS/ ADMINISTRATIVE SER,"195,647.00"
KEN01,02-07-12,0000005073,BERET TWO THOUSAND CONSTRUCTION CO. LTD,KEN,MAINTENANCE/ CONSTRUCTION SER,"120,991.79"
YEM01,30-06-12,0000002057,SAMADAN STORES,YEM,SOAP/CLEANING /HYGIENE SUPPLIE,"130,000.86"
KEN01,30-06-12,0000005070,Sabena Building Contractors,KEN,MAINTENANCE/ CONSTRUCTION SER,"231,124.33"
KEN01,29-06-12,0000005069,VICTORIA FURNITURES LIMITED,KEN,OFFICE FURNITURE,"143,693.57"
KEN01,29-06-12,0000005068,SPECIALIZED ALUMINIUM RENOVATORS LTD,KEN,MAINTENANCE/ CONSTRUCTION SER,"154,919.72"
KEN01,29-06-12,0000005067,SPECIALIZED ALUMINIUM RENOVATORS LTD,KEN,MAINTENANCE/ CONSTRUCTION SER,"348,837.21"
KEN01,29-06-12,0000005064,SPECIALIZED ALUMINIUM RENOVATORS LTD,KEN,MAINTENANCE/ CONSTRUCTION SER,"180,259.96"
PAK01,28-06-12,0000003639,PARAMOUNT TARPAULIN INDUSTRIES,PAK,BLANKETS,"181,250.00"
COD01,28-06-12,0000004280,ENGEN,COD,DIESEL,"102,540.00"
PAK01,28-06-12,0000003640,H. SHEIKH NOOR-UD-DIN AND SONS (PVT) LTD,PAK,PLASTIC PRODUCTS (SHEETS & ROL,"437,664.00"
PAK01,28-06-12,0000003638,NATIONAL TENT HOUSE,PAK,BLANKETS,"436,142.70"
HQSMS,28-06-12,0000020006,BIDCO OIL REFINERIES LIMITED,KEN,SOAP/CLEANING /HYGIENE SUPPLIE,"352,500.00"
HQSMS,28-06-12,0000020014,RVB INTERNATIONAL LTD,ARE,WATER BUCKET/ BASINE,"118,946.40"
HQSMS,28-06-12,0000020020,ANAND INTERNATIONAL,IND,BLANKETS,"142,622.86"
PAK01,27-06-12,0000003635,NATIONAL TENT HOUSE,PAK,PERSONAL CARE PRODUCTS,"103,200.00"
PAK01,27-06-12,0000003634,ZAHRA TENT INDUSTRIES (PVT) LTD,PAK,PERSONAL CARE PRODUCTS,"117,316.00"
PAK01,27-06-12,0000003633,ZAHRA TENT INDUSTRIES (PVT) LTD,PAK,MOSQUITO NET,"263,330.82"
DONIK,27-06-12,0000000065,WORLD FOOD PROGRAMME,ITA,BLANKETS,"8,268,336.74"
HQSMS,27-06-12,0000019996,N-R-S INTERNATIONAL -  FZE,ARE,TENT/ CAMP/ OUTDOOR EQUIP/ ACC,"1,217,600.00"
HQSMS,27-06-12,0000019999,N-R-S INTERNATIONAL -  FZE,ARE,TENT/ CAMP/ OUTDOOR EQUIP/ ACC,"1,065,400.00"
HQSMS,26-06-12,0000019973,COELMO,ITA,WATER COOLED POWER GENERATORS,"124,631.06"
HQSMS,26-06-12,0000019986,FWW FAHRZEUGWERK Gmbh,DEU,MINIBUSES/ BUSES,"202,024.84"
HQSMS,26-06-12,0000019989,BALDEV WOOLLEN INTERNATIONAL,IND,BLANKETS,"102,111.30"
CHN01,26-06-12,0000001154,HONG KONG FUNDRAISING CONSULTANCY LTD,HKG,ADVERTISING/ INFORMATION SER,"224,497.62"
SSD01,25-06-12,0000000147,ALTIB BASHIR ABDULWAHAB,SDN,FORMING TOOLS,"122,435.30"
DZA01,25-06-12,0000000565,SALI Fatiha Vve NALOUFI,DZA,BUSINESS/ ADMINISTRATIVE SER,"144,733.28"
HQSMS,25-06-12,0000019969,BIDCO OIL REFINERIES LIMITED,KEN,SOAP/CLEANING /HYGIENE SUPPLIE,"149,225.00"
AFG01,24-06-12,0000002761,Farmingtons AUTOMOTIVE Gmbh,DEU,SPARE PARTS/ ACCESSORIES,"270,145.34"
HQSMS,22-06-12,0000019965,KUEHNE AND NAGEL A/S,DNK,TRANSPORT SUPPORT,"796,500.00"
HQSMS,22-06-12,0000019966,KUEHNE AND NAGEL A/S,DNK,TRANSPORT SUPPORT,"925,000.00"
ETH01,21-06-12,0000002043,UNITED ALPHA COMMERCIAL PLC,ETH,STRUCTURAL BUILDING PRODUCTS /,"111,057.39"
HQSMS,20-06-12,0000019953,CORNERSTONE ONDEMAND INC.,USA,SOFTWARE,"149,068.32"
HQSMS,19-06-12,0000019936,TOYOTA MOTOR CORPORATION,JPN,TERRAIN VEHICLES,"229,835.81"
HQSMS,19-06-12,0000019934,INTERNATIONAL DISPENSARY ASSOCIATION (ID,NLD,MISC DRUGS,"552,796.26"
HQSMS,19-06-12,0000019928,TOYOTA GIBRALTAR STOCKHOLDINGS LTD,GBR,TERRAIN VEHICLES,"153,548.40"
SSD01,19-06-12,0000000138,ALTIB BASHIR ABDULWAHAB,SDN,CONCRETE/ CEMENT/ PLASTER,"101,470.59"
SSD01,19-06-12,0000000137,NYAKEK AND SONS CO.LTD,SSD,HEALTHCARE SERVICES,"999,998.00"
HQSMS,18-06-12,0000019923,NET HEALTH LIMITED,TZA,MOSQUITO NET,"140,652.00"
Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Descr,USD Amount
SYR01,17-06-12,0000003037,ALHOUDA CO.,LBN,SOAP/CLEANING /HYGIENE SUPPLIE,"717,150.00"
SYR01,17-06-12,0000003038,ALHOUDA CO.,LBN,BEDCLOTHES/ MATRESSES/ TOWELS,"142,125.00"
HQSMS,15-06-12,0000019921,Microsoft Switzerland Ltd. Liab Co.,CHE,COMPUTER SERVICES,"203,331.95"
KEN01,15-06-12,0000005041,WFP SOMALIA,KEN,CHARTERS,"261,548.35"
TZA01,14-06-12,0000002214,ENGEN PETROLEUM (TANZANIA) LTD,TZA,DIESEL,"110,260.30"
HQSMS,14-06-12,0000019901,ANAND INTERNATIONAL,IND,BLANKETS,"175,600.68"
HQSMS,14-06-12,0000019898,ALPINTER,BEL,PLASTIC PRODUCTS (SHEETS & ROL,"147,838.50"
HQSMS,14-06-12,0000019907,VANDANA LOGISTICS,IND,BEDCLOTHES/ MATRESSES/ TOWELS,"144,000.00"
RWA01,14-06-12,0000000803,EUROWORLD RENT-A-CAR LTD/EUROPCAR,RWA,TRANSPORT SUPPORT,"200,000.00"
HQSMS,13-06-12,0000019889,INDO-DANE TEXTILE INDUSTRIES PVT. LTD.,IND,BLANKETS,"242,049.60"
HQSMS,13-06-12,0000019895,TECHNO RELIEF OVERSEAS (I) PVT LTD,IND,BEDCLOTHES/ MATRESSES/ TOWELS,"100,100.00"
RWA01,13-06-12,0000000802,MUKAKIMENYI EMERANCE,RWA,COOKING STOVES,"105,747.11"
HQSMS,12-06-12,0000019876,O.K.I. GENERAL TRADING LLC,ARE,BLANKETS,"191,500.00"
HQSMS,12-06-12,0000019879,Gartner Switzerland GMBH,CHE,EDUCATION/ TRAINING SERVICES,"134,240.00"
HQSMS,12-06-12,0000019862,PARKASH WOOLEN INDUSTRIES,IND,BLANKETS,"171,000.00"
HQSMS,12-06-12,0000019867,STREAMFLOW POLYWEAVE PVT. LTD.,IND,BEDCLOTHES/ MATRESSES/ TOWELS,"141,000.00"
ESH01,11-06-12,0000000192,KUEHNE AND NAGEL A/S,DNK,CHARTERS,"111,801.24"
HQSMS,11-06-12,0000019857,VANDANA LOGISTICS,IND,KITCHENWARE,"850,500.00"
TZA01,11-06-12,0000002202,ENGEN PETROLEUM (TANZANIA) LTD,TZA,DIESEL,"363,550.41"
SSD01,11-06-12,0000000120,MACDOWEL LIMITED,SDN,MAINTENANCE/ CONSTRUCTION SER,"264,784.69"
SSD01,09-06-12,0000000118,MASSIVE CONSTRUCTION AND INVESTMENT SOLU,SSD,MAINTENANCE/ CONSTRUCTION SER,"135,000.00"
SSD01,08-06-12,0000000116,UNITED NATIONS MISSION IN SOUTH SUDAN,SSD,DIESEL,"250,000.00"
BEL01,07-06-12,0000000744,Winkelman Van Hessen,NLD,BUSINESS/ ADMINISTRATIVE SER,"124,161.49"
ESH01,07-06-12,0000000191,KUEHNE AND NAGEL A/S,DNK,CHARTERS,"111,801.24"
ESH01,07-06-12,0000000190,KUEHNE AND NAGEL A/S,DNK,CHARTERS,"111,840.99"
HQSMS,07-06-12,0000019828,RELTEX TARPAULINS (AFRICA) EPZ LTD,KEN,PLASTIC PRODUCTS (SHEETS & ROL,"133,700.00"
SSD01,07-06-12,0000000110,TONE (SOUTH SUDAN ) COMPANY LIMITED,SSD,MAINTENANCE/ CONSTRUCTION SER,"113,333.00"
HQSMS,05-06-12,0000019816,UN INTERNATIONAL COMPUTING CENTRE,CHE,COMPUTER SERVICES,"2,373,354.00"
ETH01,05-06-12,0000002020,ETAB SOAP FACTORY,ETH,SOAP/CLEANING /HYGIENE SUPPLIE,"736,871.37"
TCD01,04-06-12,0000003504,EAU TRAVAUX ENERGIE Sarl (E.T.E),TCD,MAINTENANCE/ CONSTRUCTION SER,"1,281,036.22"
JOR01,04-06-12,0000001299,International for foam and Mattresses,JOR,BEDCLOTHES/ MATRESSES/ TOWELS,"132,980.23"
HQSMS,01-06-12,0000019805,WFP Tanzania,TZA,STORAGE/PACKING/HANDLING,"114,000.00"
HQSMS,01-06-12,0000019804,FWW FAHRZEUGWERK Gmbh,DEU,GENERAL CARGO TRUCKS,"279,337.05"
