Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Descr,USD Amount
IRQ01,25/08/2013,0000001734,UNITED NATIONS ASS. MISSION FOR IRAQ,KWT,BUSINESS/ ADMINISTRATIVE SER,"126,200.00"
HQSMS,26/08/2013,0000023971,TOYOTA GIBRALTAR STOCKHOLDINGS LTD,GBR,4x4 STATION WAGON,"215,282.76"
HQSMS,26/08/2013,0000023975,KOCH Anhangerwerke GmbH and Co. KG,DEU,COOKING STOVES,"517,758.62"
HQSMS,27/08/2013,0000023981,BIDCO OIL REFINERIES LIMITED,KEN,SOAP/CLEANING /HYGIENE SUPPLIE,"212,675.00"
JOR01,27/08/2013,0000002221,G4S Secure Solutions Int'l Inc. Jordan,JOR,SECURITY/ SAFETY SERVICES,"100,113.00"
PAK01,27/08/2013,0000004203,WACKENHUT PAKISTAN (PVT) LTD,PAK,SECURITY/ SAFETY SERVICES,"115,535.89"
PAK01,27/08/2013,0000004204,ROYAL BUILDERS (PVT) LTD,PAK,MAINTENANCE/ CONSTRUCTION SER,"1,028,861.36"
JOR01,28/08/2013,0000002231,Omar Kafesha & Partner Co.,JOR,BAGS,"149,991.53"
KEN01,28/08/2013,0000006168,G4S SECURITY SERVICES (K) LTD,KEN,SECURITY/ SAFETY SERVICES,"152,334.04"
HQSMS,29/08/2013,0000023996,BOSS PRO-TEC,DEU,SECONDHAND HEAVY VEHICLES,"159,087.53"
HQSMS,29/08/2013,0000023997,INDIA IMPEX,IND,LAMP/ LAMP COMPONENTS,"398,316.00"
HQSMS,29/08/2013,0000023999,NUTRISET SA,FRA,TRANSPORT SUPPORT,"161,144.56"
DONIK,30/08/2013,0000000137,WORLD FOOD PROGRAMME,ITA,SEEDS/ BULBS/ SEEDLINGS,"183,214.39"
ESH01,30/08/2013,0000000266,KUEHNE AND NAGEL A/S,DNK,CHARTERS,"1,087,533.16"
HQSMS,30/08/2013,0000024003,KOCH Anhangerwerke GmbH and Co. KG,DEU,COOKING STOVES,"298,450.86"
YEM01,01/09/2013,0000002365,Furniture Al-Awadi,YEM,BEDCLOTHES/ MATRESSES/ TOWELS,"254,294.50"
HQSMS,02/09/2013,0000024009,DURBIN PLC,GBR,MISC DRUGS,"108,100.00"
JOR01,02/09/2013,0000002239,G4S Secure Solutions Int'l Inc. Jordan,JOR,SECURITY/ SAFETY SERVICES,"121,554.51"
JOR01,02/09/2013,0000002248,Irbid District Electricity Company LTD,JOR,UTILITIES,"1,129,943.50"
SSD01,02/09/2013,0000001001,TAAM PETROLEUM LTD.,SSD,DIESEL,"174,465.60"
DONIK,03/09/2013,0000000126,GOV OF JAPAN - SECRETARIAT OF PEACE COOP,JPN,TENT/ CAMP/ OUTDOOR EQUIP/ ACC,"557,216.15"
UGA01,03/09/2013,0000003774,INTERNATIONAL ORGANISATION FOR MIGRATION,UGA,MAINTENANCE/ CONSTRUCTION SER,"300,000.00"
HQSMS,04/09/2013,0000024030,UltiSat Inc.,USA,MODEMS/ RELATED HARDWARE,"558,409.00"
IRQ01,04/09/2013,0000001747,Al Sami General Trade Company Ltd,JOR,COOKING STOVES,"534,400.00"
IRQ01,04/09/2013,0000001748,Al Sami General Trade Company Ltd,JOR,SOAP/CLEANING /HYGIENE SUPPLIE,"137,274.00"
SYR01,04/09/2013,0000003407,KINGDOM-BEIRUT SAL-(FOUR SEASONS HOTEL),LBN,BUSINESS/ ADMINISTRATIVE SER,"173,000.00"
HQSMS,05/09/2013,0000024038,INDIA IMPEX,IND,LAMP/ LAMP COMPONENTS,"290,625.00"
HQSMS,05/09/2013,0000024043,NUTRISET SA,FRA,PREPARED/ PRESERVED FOODS,"101,655.63"
HQSMS,05/09/2013,0000024044,REDONDO Y GARCIA S.A.,ESP,LAMP/ LAMP COMPONENTS,"309,981.12"
JOR01,05/09/2013,0000002255,Jordan Pioneer For Metal Industry,JOR,PREFABRICATED House,"111,737.29"
KEN01,05/09/2013,0000006183,GALANA OIL KENYA LIMITED,KEN,DIESEL,"446,091.63"
LBN01,05/09/2013,0000000915,PROTECTRON,LBN,SECURITY/ SAFETY SERVICES,"142,535.00"
LBN01,05/09/2013,0000000916,YOUSSEF GHAITH,LBN,BUSINESS/ ADMINISTRATIVE SER,"204,032.33"
HQSMS,06/09/2013,0000024061,TOYOTA MOTOR CORPORATION,JPN,4x4 STATION WAGON,"167,344.98"
HQSMS,06/09/2013,0000024065,TOYOTA GIBRALTAR STOCKHOLDINGS LTD,GBR,TERRAIN VEHICLES,"268,805.49"
HQSMS,06/09/2013,0000024068,ALPINTER,BEL,KITCHENWARE,"1,184,470.56"
HQSMS,06/09/2013,0000024069,WORLDFA EXPORTS PVT. LTD.,IND,KITCHENWARE,"906,360.00"
JOR01,08/09/2013,0000002263,FINE HYGIENIC PAPER CO.,JOR,PERSONAL CARE PRODUCTS,"205,014.12"
HQSMS,09/09/2013,0000024094,NATIONAL TENT HOUSE,PAK,BLANKETS,"678,721.68"
HQSMS,09/09/2013,0000024095,Paramount Tarpaulin Industries,PAK,BLANKETS,"643,950.00"
HQSMS,09/09/2013,0000024096,EMERGENT PROTECTIVE PRODUCTS CANADA ULC,CAN,SPECIALIZED DRUGS,"118,076.66"
LBR01,09/09/2013,0000001586,UNITED NATIONS MISSION IN LIBERIA,LBR,DIESEL,"141,847.20"
SYR01,09/09/2013,0000003409,KINGDOM-BEIRUT SAL-(FOUR SEASONS HOTEL),LBN,BUSINESS/ ADMINISTRATIVE SER,"182,515.23"
ETH01,10/09/2013,0000002743,DES GENERAL TRADING PLC,ETH,BEDCLOTHES/ MATRESSES/ TOWELS,"167,998.68"
HQSMS,10/09/2013,0000024101,PLANSON EUROPE,DNK,COMPUTERS,"244,665.00"
HQSMS,10/09/2013,0000024104,N-R-S INTERNATIONAL -  FZE,ARE,PLASTIC PRODUCTS (SHEETS & ROL,"101,880.00"
HQSMS,10/09/2013,0000024107,RELTEX TARPAULINS (AFRICA) EPZ LTD,KEN,PLASTIC PRODUCTS (SHEETS & ROL,"302,910.00"
HQSMS,10/09/2013,0000024110,TECHNO TARP & POLIMERS PVT LTD,IND,PLASTIC PRODUCTS (SHEETS & ROL,"515,113.40"
HQSMS,10/09/2013,0000024112,ALPINTER,BEL,PLASTIC PRODUCTS (SHEETS & ROL,"458,480.00"
LBN01,10/09/2013,0000000920,BOUSTANY  UNITED MACHINERIES CO.,LBN,TERRAIN VEHICLES,"351,500.00"
UGA01,10/09/2013,0000003782,TECHNOLOGY FOR TOMORROW LTD,UGA,PERSONAL CARE PRODUCTS,"139,586.42"
UKR01,10/09/2013,0000000696,BU CHORNOMORHYDROBUD,UKR,MAINTENANCE/ CONSTRUCTION SER,"143,428.22"
HQSMS,11/09/2013,0000024118,KUEHNE AND NAGEL A/S,DNK,CARGO/PASSENGER TRANSPORT,"268,180.00"
JOR01,11/09/2013,0000002271,Bushra Engineering & Contracting Company,JOR,BUSINESS/ ADMINISTRATIVE SER,"588,892.00"
TZA01,11/09/2013,0000002521,ENGEN PETROLEUM (TANZANIA) LTD,TZA,DIESEL,"106,147.03"
HQSMS,13/09/2013,0000024135,VANDANA LOGISTICS,IND,BEDCLOTHES/ MATRESSES/ TOWELS,"263,925.00"
HQSMS,13/09/2013,0000024142,ALPINTER,BEL,WATER CANS,"192,000.00"
HQSMS,13/09/2013,0000024149,N-R-S INTERNATIONAL -  FZE,ARE,TENT/ CAMP/ OUTDOOR EQUIP/ ACC,"4,131,000.00"
HQSMS,13/09/2013,0000024150,KUEHNE AND NAGEL A/S,DNK,TRANSPORT SUPPORT,"136,800.00"
HQSMS,13/09/2013,0000024159,VISHAL METAL INDUSTRIES,IND,KITCHENWARE,"115,640.00"
SYR01,15/09/2013,0000003418,MHD. BASEM AL-MOUNAKKEL,KWT,RECREATIONAL/PLAYGROUND EQUIP,"404,640.00"
KOR01,16/09/2013,0000000528,Group M Korea Co. Ltd.,KOR,ADVERTISING/ INFORMATION SER,"225,225.23"
SYR01,16/09/2013,0000003422,THE INT. FOR FOAM&MATRESSES MANUFACTURIN,JOR,BEDCLOTHES/ MATRESSES/ TOWELS,"2,778,000.00"
SYR01,16/09/2013,0000003423,ALHOUDA CO.,LBN,BEDCLOTHES/ MATRESSES/ TOWELS,"995,000.00"
SYR01,16/09/2013,0000003424,ALHOUDA CO.,LBN,SOAP/CLEANING /HYGIENE SUPPLIE,"204,900.00"
SYR01,16/09/2013,0000003425,ALKHOULY & QURAIT,SYR,PERSONAL CARE PRODUCTS,"103,750.00"
SYR01,16/09/2013,0000003426,ALKHOULY & QURAIT,SYR,PERSONAL CARE PRODUCTS,"108,750.00"
SYR01,16/09/2013,0000003430,SOKARIAH for CONTRACTING,SYR,HOUSEHOLD FURNITURE/EQUIPMENT,"122,500.00"
BDI01,17/09/2013,0000000616,INTERPETROL BURUNDI,BDI,DIESEL,"127,797.00"
JOR01,17/09/2013,0000002282,Aref & Mohamed Lafi Contracting,JOR,MAINTENANCE/ CONSTRUCTION SER,"127,118.64"
LBN01,17/09/2013,0000000936,FAIRCO,LBN,SCHOOL SUPPLIES,"1,124,250.00"
SYR01,17/09/2013,0000003431,MHD. BASEM AL-MOUNAKKEL,KWT,SOAP/CLEANING /HYGIENE SUPPLIE,"368,600.00"
Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Descr,USD Amount
TUR01,17/09/2013,0000001227,FERHAT-FIRAT SELAMOGLU-FAZILET-IZZET SAL,TUR,BUSINESS/ ADMINISTRATIVE SER,"300,000.00"
ESH01,18/09/2013,0000000270,MINURSO,ESH,CHARTERS,"115,000.00"
HQSMS,18/09/2013,0000024190,CISCO SYSTEMS INC,USA,MISC COMPUTER EQUIP/SUPPL,"541,476.44"
SDN01,18/09/2013,0000004723,WFP Emergency Operation in Sudan,SDN,SECURITY/ SAFETY SERVICES,"127,870.00"
YEM01,18/09/2013,0000002372,UNITED NATIONS OFFICE FOR PROJECT SERVIC,JOR,BUSINESS/ ADMINISTRATIVE SER,"355,552.66"
HQSMS,19/09/2013,0000024193,SITA,CHE,COMPUTER SERVICES,"1,000,000.00"
HQSMS,19/09/2013,0000024198,UltiSat Inc.,USA,MODEMS/ RELATED HARDWARE,"558,409.00"
HQSMS,19/09/2013,0000024199,ALPINTER,BEL,PLASTIC PRODUCTS (SHEETS & ROL,"625,200.00"
HQSMS,19/09/2013,0000024200,UltiSat Inc.,USA,MODEMS/ RELATED HARDWARE,"558,409.00"
HQSMS,19/09/2013,0000024201,UltiSat Inc.,USA,MODEMS/ RELATED HARDWARE,"558,409.00"
PSFRL,20/09/2013,0000000025,Ketchum Limited,GBR,ADVERTISING/ INFORMATION SER,"248,062.01"
HQSMS,23/09/2013,0000024209,UltiSat Inc.,USA,MODEMS/ RELATED HARDWARE,"558,409.00"
HQSMS,23/09/2013,0000024210,UltiSat Inc.,USA,MODEMS/ RELATED HARDWARE,"558,409.00"
HQSMS,23/09/2013,0000024211,UltiSat Inc.,USA,MODEMS/ RELATED HARDWARE,"558,409.00"
PSFRR,23/09/2013,0000000206,Numero Blu Servizi SpA,ITA,ADVERTISING/ INFORMATION SER,"132,450.33"
HQSMS,24/09/2013,0000024225,LANDMARK RESOURCES FZCO,ARE,SPARE PARTS/ ACCESSORIES,"128,599.00"
HQSMS,24/09/2013,0000024232,ETS NAHEED KHAWEJA,LBN,WATER COOLED POWER GENERATORS,"136,697.00"
KOR01,24/09/2013,0000000522,DTV Asia Ltd.,HKG,ADVERTISING/ INFORMATION SER,"713,178.29"
HQSMS,25/09/2013,0000024238,DHL GLOBAL FORWARDING (DENMARK) A/S,DNK,TRANSPORT SUPPORT,"206,993.38"
HQSMS,25/09/2013,0000024239,Paramount Tarpaulin Industries,PAK,BLANKETS,"1,297,967.55"
HQSMS,25/09/2013,0000024240,DHL GLOBAL FORWARDING (DENMARK) A/S,DNK,TRANSPORT SUPPORT,"310,622.52"
HQSMS,25/09/2013,0000024241,NATIONAL TENT HOUSE,PAK,BLANKETS,"727,036.35"
HQSMS,25/09/2013,0000024242,DHL GLOBAL FORWARDING (DENMARK) A/S,DNK,TRANSPORT SUPPORT,"188,125.83"
JOR01,25/09/2013,0000002294,Sabri Farah International,JOR,MAINTENANCE/ CONSTRUCTION SER,"112,676.55"
KEN01,25/09/2013,0000006214,G4S SECURITY SERVICES (K) LTD,KEN,SECURITY/ SAFETY SERVICES,"151,638.85"
YEM01,25/09/2013,0000002377,Mohammed Al-Hadi office,YEM,STORAGE/PACKING/HANDLING,"142,144.38"
HQSMS,26/09/2013,0000024253,N-R-S INTERNATIONAL -  FZE,ARE,BLANKETS,"767,038.35"
HQSMS,26/09/2013,0000024254,KUEHNE AND NAGEL A/S,DNK,TRANSPORT SUPPORT,"101,710.00"
KEN01,26/09/2013,0000006217,GALANA OIL KENYA LIMITED,KEN,DIESEL,"296,633.69"
HQSMS,27/09/2013,0000024260,EMERGING MARKETS COMMUNICATIONS INC,USA,TELECOMS SERVICES,"2,170,000.00"
HQSMS,27/09/2013,0000024263,BALDEV WOOLLEN INTERNATIONAL,IND,BLANKETS,"403,830.00"
PAK01,27/09/2013,0000004238,WACKENHUT PAKISTAN (PVT) LTD,PAK,SECURITY/ SAFETY SERVICES,"117,202.45"
TCD01,27/09/2013,0000004197,THE UNITED NATIONS WORLD FOOD PROGRAMME,TCD,CHARTERS,"1,282,031.00"
HQSMS,30/09/2013,0000024267,WHO (UNICC),CHE,COMPUTER SERVICES,"1,330,968.00"
EGY01,01/10/2013,0000001237,Diocese of Egypt,EGY,BUSINESS/ ADMINISTRATIVE SER,"275,076.00"
HQSMS,01/10/2013,0000024278,UNICEF SUPPLY DIVISION,DNK,VACCINES,"149,113.07"
SDN01,01/10/2013,0000004735,GOLDEN ARROW CO.LTD (TOYOTA),SSD,PASSENGER VEHICLES,"325,200.00"
SDN01,02/10/2013,0000004736,GOLDEN ARROW CO.LTD (TOYOTA),SSD,MINIBUSES/ BUSES,"103,200.00"
HQSMS,03/10/2013,0000024282,NOVACOM SERVICES,FRA,SATELLITE EQUIP/ ACCESSORIES,"224,250.00"
HQSMS,03/10/2013,0000024288,New Media Lead (S.A.R.L),LBN,ADVERTISING/ INFORMATION SER,"155,000.00"
IRQ01,03/10/2013,0000001771,Al Sami General Trade Company Ltd,JOR,COOKING STOVES,"256,000.00"
LBN01,03/10/2013,0000000958,BOUSTANY  UNITED MACHINERIES CO.,LBN,TERRAIN VEHICLES,"224,000.00"
LBN01,03/10/2013,0000000959,Jamal Eddine Est. for Trading & Manufact,LBN,HOUSEHOLD FURNITURE/EQUIPMENT,"450,000.00"
LBN01,03/10/2013,0000000960,BOUSTANY  UNITED MACHINERIES CO.,LBN,TERRAIN VEHICLES,"240,000.00"
HQSMS,04/10/2013,0000024291,TECHNO RELIEF SERVICES LTD,KEN,PERSONAL CARE PRODUCTS,"157,503.79"
KEN01,04/10/2013,0000006237,PISU COMPANY LIMITED,KEN,PREPARED/ PRESERVED FOODS,"444,861.29"
LBN01,04/10/2013,0000000964,PROTECTRON,LBN,SECURITY/ SAFETY SERVICES,"160,965.00"
MRT01,05/10/2013,0000000586,Programme Alimentaire Mondiale,MRT,COLD CHAIN EQUIPMENT,"131,802.81"
SDN01,06/10/2013,0000004737,Galgalo Transportation Services Enterpri,SDN,TRANSPORT SUPPORT,"179,211.47"
HQSMS,07/10/2013,0000024307,KUEHNE AND NAGEL A/S,DNK,CARGO/PASSENGER TRANSPORT,"608,000.00"
HQSMS,07/10/2013,0000024310,WHO (UNICC),CHE,COMPUTER SERVICES,"665,484.00"
JOR01,07/10/2013,0000002309,Jordan Pioneer For Metal Industry,JOR,PREFABRICATED House,"216,864.41"
JOR01,07/10/2013,0000002310,Bibars Foam MFG.,JOR,BEDCLOTHES/ MATRESSES/ TOWELS,"169,067.80"
JOR01,07/10/2013,0000002311,International for foam and Mattresses,JOR,BEDCLOTHES/ MATRESSES/ TOWELS,"185,169.49"
LBR01,07/10/2013,0000001594,UNITED NATIONS MISSION IN LIBERIA,LBR,DIESEL,"429,998.76"
HQSMS,08/10/2013,0000024314,CODAN LTD.,AUS,HF EQUIPMENT,"581,561.75"
KEN01,08/10/2013,0000006249,ASL LIMITED,KEN,ROOFING MATERIAL,"100,626.89"
HQSMS,09/10/2013,0000024325,Hewlett-Packard Informatikai Kft,HUN,COMPUTER SERVICES,"101,763.91"
HQSMS,09/10/2013,0000024328,CISCO SYSTEMS INC,USA,NETWORK COMPONENTS / ACCESS,"149,968.32"
HQSMS,09/10/2013,0000024332,CORNERSTONE ONDEMAND INC.,USA,SOFTWARE,"162,822.25"
IRQ01,09/10/2013,0000001782,Kuehne+Nagel,JOR,TRANSPORT SUPPORT,"152,750.00"
JOR01,09/10/2013,0000002322,Irbid District Electricity Company LTD,JOR,UTILITIES,"776,836.16"
SYR01,09/10/2013,0000003458,THE INT. FOR FOAM&MATRESSES MANUFACTURIN,JOR,BEDCLOTHES/ MATRESSES/ TOWELS,"555,600.00"
SYR01,09/10/2013,0000003459,ALHOUDA CO.,LBN,BEDCLOTHES/ MATRESSES/ TOWELS,"398,000.00"
JOR01,10/10/2013,0000002327,Integrated Standard Solutions,JOR,COMPUTERS,"106,847.46"
KEN01,10/10/2013,0000006252,G4S SECURITY SERVICES (K) LTD,KEN,SECURITY/ SAFETY SERVICES,"153,477.43"
UGA01,10/10/2013,0000003839,INTERNATIONAL ORGANISATION FOR MIGRATION,UGA,MAINTENANCE/ CONSTRUCTION SER,"194,991.00"
HQSMS,12/10/2013,0000024158,"NISSAN TRADING CO., LTD.",JPN,4x4 STATION WAGON,"1,018,755.88"
JOR01,13/10/2013,0000002333,Irbid District Electricity Company LTD,JOR,MAINTENANCE/ CONSTRUCTION SER,"211,864.41"
JOR01,13/10/2013,0000002334,Irbid District Electricity Company LTD,JOR,MAINTENANCE/ CONSTRUCTION SER,"298,627.12"
JOR01,13/10/2013,0000002335,Moh'd Abdalrahaman Salameh & partner Co.,JOR,MAINTENANCE/ CONSTRUCTION SER,"102,048.03"
JOR01,13/10/2013,0000002337,Irbid District Electricity Company LTD,JOR,UTILITIES,"1,483,050.85"
HQSMS,14/10/2013,0000024360,The Swedish Civil Contingencies,SWE,EDUCATION/ TRAINING SERVICES,"109,119.25"
HQSMS,14/10/2013,0000024368,HUGH WOOD INC,USA,INSURANCE SERVICES,"143,143.00"
HQSMS,14/10/2013,0000024371,TOYOTA MOTOR CORPORATION,JPN,4x4 STATION WAGON,"3,523,108.40"
JOR01,14/10/2013,0000002343,International for foam and Mattresses,JOR,BEDCLOTHES/ MATRESSES/ TOWELS,"348,745.86"
JOR01,14/10/2013,0000002344,Bibars Foam MFG.,JOR,BEDCLOTHES/ MATRESSES/ TOWELS,"318,238.58"
JOR01,14/10/2013,0000002347,AL-SAHA for electrical systems,JOR,COMPUTER SERVICES,"267,278.25"
SYR01,14/10/2013,0000003460,ALKHOULY & QURAIT,SYR,PERSONAL CARE PRODUCTS,"297,500.00"
KEN01,16/10/2013,0000006262,GALANA OIL KENYA LIMITED,KEN,DIESEL,"1,200,923.29"
HQSMS,17/10/2013,0000024391,KUEHNE AND NAGEL A/S,DNK,CARGO/PASSENGER TRANSPORT,"211,200.00"
KOR01,17/10/2013,0000000532,Appco Korea Ltd.,KOR,ADVERTISING/ INFORMATION SER,"495,196.77"
KOR01,17/10/2013,0000000533,"Doum & Nanum Co., Ltd.",KOR,ADVERTISING/ INFORMATION SER,"223,463.69"
DONIK,18/10/2013,0000000141,Fast Retailing Co. Ltd.,JPN,CLOTHING,"604,673.99"
HQSMS,18/10/2013,0000024392,MOTORENFABRIK HATZ GMBH & CO. KG,DEU,AIR COOLED POWER GENERATORS,"166,626.87"
HQSMS,18/10/2013,0000024398,NATIONAL TENT HOUSE,PAK,BLANKETS,"399,777.30"
HQSMS,18/10/2013,0000024401,Farmingtons AUTOMOTIVE Gmbh,DEU,ARMOURED VEHICLES,"711,207.60"
HQSMS,19/10/2013,0000024403,VISHAL METAL INDUSTRIES,IND,KITCHENWARE,"604,480.00"
HQSMS,19/10/2013,0000024404,DHL GLOBAL FORWARDING (DENMARK) A/S,DNK,TRANSPORT SUPPORT,"103,636.36"
SYR01,20/10/2013,0000003462,KHULUD SIRRI HALABI / DHL Express,LBN,TRANSPORT SUPPORT,"136,230.00"
SYR01,20/10/2013,0000003463,KUEHNE AND NAGEL A/S,DNK,TRANSPORT SUPPORT,"119,625.00"
LBN01,21/10/2013,0000000980,FAIRCO,LBN,SCHOOL SUPPLIES,"1,124,250.00"
NER01,22/10/2013,0000000418,NIGER COM,NER,COMPUTER SERVICES,"150,285.45"
CHN01,23/10/2013,0000001355,DEMO TV LTD,GBR,ADVERTISING/ INFORMATION SER,"164,620.26"
HQSMS,23/10/2013,0000024446,Paramount Tarpaulin Industries,PAK,BLANKETS,"908,664.90"
HQSMS,23/10/2013,0000024447,ORACLE (SWITZERLAND) AG,CHE,COMPUTER SERVICES,"385,865.54"
HQSMS,23/10/2013,0000024451,SITA,CHE,COMPUTER SERVICES,"384,794.00"
PAK01,23/10/2013,0000004268,BIO-ID TECHNOLOGIES SA,CHE,COMPUTER SERVICES,"110,575.00"
CAN01,24/10/2013,0000000586,Public Outreach Consultancy INC.,CAN,BUSINESS/ ADMINISTRATIVE SER,"265,979.65"
HQSMS,24/10/2013,0000024454,DHL GLOBAL FORWARDING (DENMARK) A/S,DNK,TRANSPORT SUPPORT,"134,250.00"
HQSMS,24/10/2013,0000024460,CISCO SYSTEMS INC,USA,MISC TELECOMS ACCESSORIES,"187,904.44"
HQSMS,24/10/2013,0000024465,ALPINTER,BEL,BLANKETS,"719,928.00"
HQSMS,24/10/2013,0000024467,DHL GLOBAL FORWARDING (DENMARK) A/S,DNK,TRANSPORT SUPPORT,"128,680.00"
JOR01,24/10/2013,0000002367,Al Hourani Hygienic Paper Co.,JOR,PERSONAL CARE PRODUCTS,"255,923.31"
Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Descr,USD Amount
JOR01,24/10/2013,0000002368,Al Hourani Hygienic Paper Co.,JOR,PERSONAL CARE PRODUCTS,"101,498.73"
LBN01,24/10/2013,0000000988,FURNITURE AND PLASTICS INDUSTRIES SARL,LBN,BEDCLOTHES/ MATRESSES/ TOWELS,"501,288.48"
LBN01,24/10/2013,0000000990,Scan Global Logistics A/S,DNK,CARGO/PASSENGER TRANSPORT,"126,252.00"
LBN01,24/10/2013,0000000993,NATIONAL SHOPPING CENTER s.a.r.l,LBN,SOAP/CLEANING /HYGIENE SUPPLIE,"114,684.77"
HQSMS,25/10/2013,0000024481,PLANSON EUROPE,DNK,COMPUTERS,"121,725.00"
HQSMS,25/10/2013,0000024486,N-R-S INTERNATIONAL -  FZE,ARE,PLASTIC PRODUCTS (SHEETS & ROL,"114,400.00"
HQSMS,25/10/2013,0000024495,PLANSON EUROPE,DNK,COMPUTERS,"111,512.00"
TUR01,25/10/2013,0000001262,PORTAKAL DAY TUK MAL INS TIC AS,TUR,HOUSEHOLD FURNITURE/EQUIPMENT,"145,812.81"
IRQ01,26/10/2013,0000001786,ALHOUDA CO.,LBN,BEDCLOTHES/ MATRESSES/ TOWELS,"919,000.00"
KEN01,26/10/2013,0000006278,EQUITY BANK LTD -DADAAB,KEN,SECURITY/ SAFETY SERVICES,"108,004.62"
HQSMS,28/10/2013,0000024503,CANAMIDEX INTERNATIONAL CORP,CAN,WATER COOLED POWER GENERATORS,"101,927.42"
HQSMS,28/10/2013,0000024512,OPEN TEXT AG - SUISSE,CHE,COMPUTER SERVICES,"144,670.00"
HQSMS,28/10/2013,0000024513,CISCO SYSTEMS INC,USA,NETWORK COMPONENTS / ACCESS,"175,750.96"
HQSMS,28/10/2013,0000024516,DANOFFICE PLC,DNK,COMPUTERS,"227,001.00"
HQSMS,28/10/2013,0000024521,PLANSON EUROPE,DNK,COMPUTERS,"271,955.00"
HQSMS,28/10/2013,0000024529,ACCENTURE AG,CHE,COMPUTER SERVICES,"121,816.17"
IRQ01,28/10/2013,0000001788,Al Sami General Trade Company Ltd,JOR,COOKING STOVES,"680,000.00"
KEN01,28/10/2013,0000006281,WFP SOMALIA,KEN,MEETING/TRAVEL/ FOOD SER,"100,770.80"
SYR01,28/10/2013,0000003469,THE INT. FOR FOAM&MATRESSES MANUFACTURIN,JOR,BEDCLOTHES/ MATRESSES/ TOWELS,"4,870,760.00"
SYR01,28/10/2013,0000003470,ALHOUDA CO.,LBN,BEDCLOTHES/ MATRESSES/ TOWELS,"1,990,000.00"
SYR01,28/10/2013,0000003471,MHD. BASEM AL-MOUNAKKEL,KWT,SOAP/CLEANING /HYGIENE SUPPLIE,"1,476,243.00"
SYR01,28/10/2013,0000003472,SAMER GHOSSEN,LBN,PERSONAL CARE PRODUCTS,"652,500.00"
BDI01,29/10/2013,0000000635,INTERPETROL BURUNDI,BDI,DIESEL,"127,780.00"
ETH01,29/10/2013,0000002865,AQUA BORE HOLES PLC,ETH,MAINTENANCE/ CONSTRUCTION SER,"159,441.79"
HQSMS,29/10/2013,0000024531,TECHNO RELIEF OVERSEAS (I) PVT LTD,IND,BEDCLOTHES/ MATRESSES/ TOWELS,"145,860.00"
SYR01,29/10/2013,0000003475,ALKHOULY & QURAIT,SYR,PERSONAL CARE PRODUCTS,"637,500.00"
COD01,31/10/2013,0000005007,GLOBAL ENTREPRISES,COD,PERSONAL CARE PRODUCTS,"290,720.50"
HQSMS,31/10/2013,0000024550,Farmingtons AUTOMOTIVE Gmbh,DEU,ARMOURED VEHICLES,"360,991.74"
HQSMS,31/10/2013,0000024554,S&H SWITZERLAND,CHE,COMPUTER SERVICES,"115,719.86"
HQSMS,31/10/2013,0000024555,TECHNO TARP & POLIMERS PVT LTD,IND,PLASTIC PRODUCTS (SHEETS & ROL,"386,900.00"
HQSMS,31/10/2013,0000024562,ALPINTER,BEL,PLASTIC PRODUCTS (SHEETS & ROL,"833,600.00"
HQSMS,31/10/2013,0000024564,DHL GLOBAL FORWARDING (DENMARK) A/S,DNK,TRANSPORT SUPPORT,"138,939.39"
HQSMS,31/10/2013,0000024567,VISHAL METAL INDUSTRIES,IND,KITCHENWARE,"158,676.00"
HQSMS,31/10/2013,0000024568,DANOFFICE PLC,DNK,NETWORK COMPONENTS / ACCESS,"114,800.00"
IRQ01,31/10/2013,0000001792,Kuehne+Nagel,JOR,TRANSPORT SUPPORT,"230,400.00"
RUS01,31/10/2013,0000002649,WORLD HEALTH ORGANISATION,RUS,BUSINESS/ ADMINISTRATIVE SER,"259,629.39"
SSD01,31/10/2013,0000001079,PETROCITY ENTERPRISES,UGA,DIESEL,"185,520.00"
SSD01,31/10/2013,0000001085,TAAM PETROLEUM LTD.,SSD,DIESEL,"171,000.00"
HQSMS,01/11/2013,0000024577,N-R-S INTERNATIONAL -  FZE,ARE,PLASTIC PRODUCTS (SHEETS & ROL,"228,800.00"
HQSMS,01/11/2013,0000024584,ICOM FRANCE,FRA,VHF EQUIPMENT,"127,929.14"
HQSMS,01/11/2013,0000024587,TECHNO TARP & POLIMERS PVT LTD,IND,PLASTIC PRODUCTS (SHEETS & ROL,"445,200.00"
KEN01,01/11/2013,0000006303,EQUITY BANK LTD -DADAAB,KEN,SECURITY/ SAFETY SERVICES,"169,212.69"
KEN01,03/11/2013,0000006307,G4S SECURITY SERVICES (K) LTD,KEN,SECURITY/ SAFETY SERVICES,"468,548.01"
MLI01,04/11/2013,0000000079,MLI CFAO MOTORS BAMAKO,MLI,MOTORIZED CYCLES,"260,322.63"
SOM01,04/11/2013,0000001083,KAFI BROTHERS,KEN,MAINTENANCE/ CONSTRUCTION SER,"124,000.00"
TZA01,04/11/2013,0000002582,SOAP AND ALLIED INDUSTRIES LIMITED,TZA,SOAP/CLEANING /HYGIENE SUPPLIE,"128,000.00"
